"esr";"status";"type";"osm_id";"lat";"lon";"name";"alt_name";"old_name";"official_name";"railway";"user"
"528636";"1";"0";"1403337587";"46.07624817";"43.7762413";"Ульдючины";"";"";"";"station";""
"528706";"1";"0";"2002961380";"46.3276062";"44.28262711";"Элиста";"";"";"";"station";"528706"
"529501";"1";"0";"1983583273";"45.39862823";"40.65175247";"Гирей";"";"";"";"station";""
"529605";"1";"0";"1216509637";"45.35984802";"40.6998024";"Гулькевичи";"";"";"";"station";"529605"
"529624";"1";"0";"269950730";"45.29595566";"40.77726364";"Дорожков";"1609 км";"";"";"halt";""
"529639";"1";"0";"1835690520";"45.27678299";"40.79970932";"1612 км";"";"";"";"halt";""
"529709";"1";"0";"676546265";"45.24599075";"40.83572388";"Отрадо-Кубанская";"";"";"";"station";"529709"
"529713";"1";"0";"1835691766";"45.21628189";"40.87021255";"1621 км";"";"";"";"halt";""
"529728";"1";"0";"269950732";"45.18865204";"40.90232468";"Коцебу";"";"";"";"halt";""
"529732";"1";"0";"1835707201";"45.17122269";"40.92251968";"1627 км";"";"";"";"halt";""
"529821";"1";"0";"3717340444";"45.03162003";"41.08351135";"302 км";"";"";"";"halt";"529821"
"529836";"1";"0";"3717418791";"45.08731461";"41.01952362";"1643 км";"";"";"";"halt";""
"530000";"1";"0";"269972367";"44.21389008";"43.13986969";"Минеральные Воды";"";"";"";"station";"530000"
"530015";"1";"0";"3715598338";"44.21032333";"43.19642258";"1844 км";"";"";"";"halt";"530015"
"530034";"1";"0";"3621339046";"44.22475052";"43.26450348";"Дебри";"";"";"";"halt";"530034"
"530049";"1";"0";"3224679263";"44.21526718";"43.31613922";"1854 км";"";"";"";"halt";"530049"
"530053";"1";"0";"3715598078";"44.207901";"43.17184067";"1842 км";"";"";"";"halt";""
"530068";"1";"0";"6845801203";"44.21392059";"43.33889771";"1856 км";"";"";"";"halt";""
"530068";"1";"0";"3621337796";"44.21469498";"43.33744812";"1856 км";"";"";"";"halt";""
"530208";"1";"0";"1590846228";"44.99827576";"41.12443542";"Армавир-1-Ростовский";"";"";"";"station";"530208"
"530212";"1";"0";"8558303608";"44.94121933";"41.20333862";"1661 км";"";"";"";"halt";""
"530227";"1";"0";"1835726478";"44.92271805";"41.22678375";"Вольный";"";"";"";"halt";""
"530231";"1";"0";"1835726514";"44.89733887";"41.2588501";"Марьино";"1669 км";"";"";"halt";""
"530405";"1";"0";"1835726481";"44.84268951";"41.33041";"Коноково";"";"";"";"station";""
"530424";"1";"0";"269950761";"44.79103088";"41.46824646";"Кургоковский";"";"";"";"halt";""
"530509";"1";"0";"3717325131";"44.75022888";"41.60386658";"Овечка";"";"";"";"station";"530509"
"530528";"1";"0";"3717323388";"44.70994568";"41.73503494";"Нескучный";"";"";"";"halt";"530528"
"530602";"1";"1";"375786539";"44.67839813";"41.82372665";"Богословская";"";"";"";"station";""
"530621";"1";"0";"269950785";"44.65168381";"41.88014221";"1725 км";"";"";"";"halt";""
"530706";"1";"0";"3420120200";"44.62621689";"41.91368866";"Зеленчук";"";"";"";"station";"530706"
"530710";"1";"0";"622751395";"44.61165237";"41.91452408";"Чистая";"";"";"";"halt";"530710"
"530725";"1";"0";"3420122299";"44.59465408";"41.92586517";"Красная Деревня";"";"";"";"halt";"530725"
"530732";"1";"0";"3420162995";"44.54469681";"41.92316818";"8 км";"";"";"";"halt";"530732"
"530744";"1";"0";"3420163501";"44.53442001";"41.92446518";"Дегтяревский";"";"";"";"halt";"530744"
"530763";"1";"0";"3420161504";"44.57706451";"41.92556";"7 км";"";"";"";"halt";""
"530809";"1";"0";"962186558";"44.43985367";"41.91412735";"Ураковская";"";"";"";"station";"530809"
"530814";"1";"0";"2012557626";"44.4103775";"41.9210701";"28 км";"";"";"";"halt";""
"530903";"1";"0";"976731190";"44.37799072";"41.95713043";"Эркен-Шахар";"";"";"";"station";"530903"
"530922";"1";"0";"1856167211";"44.2855072";"42.05427933";"Псыж";"";"";"";"halt";""
"531003";"1";"0";"961530963";"44.23760223";"42.06898117";"Черкесск";"";"";"";"station";"531003"
"531107";"1";"0";"1403553078";"44.1502037";"42.02639771";"Абазинка";"";"";"";"station";""
"531200";"1";"0";"5798216072";"44.09275818";"41.98236465";"Джегута";"";"";"";"station";"531200"
"531304";"1";"0";"269972551";"44.63077927";"41.96369934";"Невинномысская";"";"";"";"station";"531304"
"531319";"1";"0";"3715839977";"44.62765884";"42.01543427";"1737 км";"";"";"";"halt";"531319"
"531338";"1";"0";"269972538";"44.61879349";"42.06436157";"1741 км";"";"";"";"halt";""
"531342";"1";"0";"3715870648";"44.60848999";"42.09247589";"Дворцовый";"";"";"";"halt";"531342"
"531357";"1";"0";"3715868720";"44.58931732";"42.15570831";"1749 км";"";"";"";"halt";"531357"
"531376";"1";"0";"1827922771";"44.57508469";"42.21229172";"Киан";"";"";"";"station";""
"531380";"1";"0";"1827922788";"44.55781174";"42.27581024";"Пионер";"";"";"";"halt";""
"531395";"1";"0";"269972533";"44.59795761";"42.12039948";"1746 км";"";"";"";"halt";""
"531408";"1";"0";"991256222";"44.45528412";"42.49891663";"Курсавка";"";"";"";"station";"531408"
"531412";"1";"0";"3715862919";"44.48592377";"42.41699219";"Суркуль";"";"";"";"halt";"531412"
"531431";"1";"0";"1827922663";"44.50956726";"42.36152649";"Водораздел";"";"";"";"halt";""
"531450";"1";"0";"3715857064";"44.44778824";"42.53845596";"1784 км";"";"";"";"halt";"531450"
"531465";"1";"0";"1827922631";"44.44468307";"42.56761169";"Куршава";"";"";"";"halt";""
"531476";"1";"0";"3715856787";"44.43690872";"42.61074829";"Крым-Гиреево";"";"";"";"halt";"531476"
"531499";"1";"0";"3715856630";"44.42762375";"42.66051483";"1794 км";"";"";"";"halt";""
"531501";"1";"0";"5795561041";"44.40761566";"42.72892761";"Нагутская";"";"";"";"station";"531501"
"531520";"1";"0";"3715853016";"44.35813904";"42.84362793";"Орбельяново";"";"";"";"halt";"531520"
"531542";"1";"0";"3715855260";"44.38194275";"42.79034042";"1806 км";"";"";"";"halt";""
"531662";"1";"0";"3715845018";"44.2497673";"43.03103256";"Канглы";"";"";"";"halt";""
"531677";"1";"0";"3715843077";"44.46672821";"42.46635818";"Сельхозтехника";"";"";"";"halt";""
"531681";"1";"0";"3715848164";"44.23103333";"43.09384537";"Стекольный завод";"";"";"";"halt";""
"531696";"1";"0";"269972395";"44.27841187";"42.96446228";"1824 км";"";"";"";"halt";""
"531821";"1";"0";"2734176146";"44.13097382";"43.02601242";"Железноводск";"";"";"";"station";""
"531910";"1";"0";"269972276";"44.1201973";"43.07684708";"Бештау";"";"";"";"station";""
"531925";"1";"0";"2327482327";"44.13917923";"43.12565231";"Змейка";"";"";"";"halt";""
"531938";"1";"0";"2327505328";"44.17374802";"43.13344574";"5 км";"";"";"";"halt";""
"531944";"1";"0";"1027686625";"44.08015823";"43.08029556";"Машук";"";"";"";"halt";""
"531959";"1";"0";"3715605072";"44.10116959";"43.08272934";"Иноземцево";"";"";"";"halt";"531959"
"531963";"1";"0";"2700311866";"44.19442749";"43.14084625";"3 км";"";"";"";"halt";""
"532006";"1";"0";"1027689775";"44.06264114";"43.06459045";"Лермонтовский";"";"";"";"station";""
"532100";"1";"0";"459022384";"44.03775024";"43.05502701";"Пятигорск";"";"";"";"station";"532100"
"532114";"1";"0";"2011389410";"44.04496765";"43.01578522";"Новопятигорск";"";"";"";"halt";""
"532203";"1";"0";"1108805911";"44.05012512";"42.99547958";"Скачки";"";"";"";"station";""
"532218";"1";"0";"1532535906";"44.05583572";"42.91056061";"Золотушка";"";"";"";"station";""
"532307";"1";"0";"388171766";"44.0482254";"42.85435867";"Ессентуки";"";"";"";"station";"532307"
"532311";"1";"0";"1172721705";"44.01657867";"42.81503677";"Белый Уголь";"";"";"";"halt";""
"532400";"1";"0";"3374667933";"43.96144485";"42.77123642";"Подкумок";"";"";"";"station";"532400"
"532415";"1";"0";"931178792";"43.92259598";"42.72465134";"Минутка";"";"";"";"station";"532415"
"532504";"1";"0";"4530062227";"43.90208817";"42.7204628";"Кисловодск";"";"";"";"station";"532504"
"532701";"1";"0";"461889443";"43.40205765";"39.9929657";"Весёлое";"";"";"";"station";"532701"
"532769";"1";"0";"4568769516";"43.41778183";"39.94615173";"Олимпийская деревня";"";"";"";"halt";""
"532773";"1";"0";"2195050637";"43.4119873";"39.97439194";"Имеретинский курорт";"Олимпийский парк";"";"";"station";"532773"
"532805";"1";"0";"6439674063";"43.44753647";"39.90432358";"Адлер";"";"";"";"station";"532805"
"532814";"1";"0";"483413890";"43.46828079";"39.89445877";"Известия";"";"";"";"halt";"532814"
"532839";"1";"0";"6418277518";"43.51175308";"39.86418915";"Хоста";"";"";"";"station";"532839"
"532858";"1";"0";"344812159";"43.54422379";"39.78986359";"Мацеста";"";"";"";"station";"532858"
"532862";"1";"0";"5685439501";"43.56263733";"39.75325012";"Стадион";"";"";"";"halt";"532862"
"532881";"1";"0";"4526636023";"43.68372345";"40.23217392";"Эсто-Садок";"";"";"";"station";"532881"
"532896";"1";"0";"4526636022";"43.67683792";"40.27957153";"Роза Хутор";"";"";"";"station";"532896"
"532909";"1";"0";"6418280615";"43.59128571";"39.72848129";"Сочи";"";"";"";"station";"532909"
"532913";"1";"0";"483413887";"43.62896729";"39.69295883";"Мамайка";"";"";"";"halt";"532913"
"532928";"1";"0";"3717536219";"43.64208984";"39.67269135";"73 км";"";"";"";"halt";"532928"
"532932";"1";"0";"290721002";"43.65323639";"39.64789581";"Дагомыс";"";"";"";"station";"532932"
"532947";"1";"0";"483413886";"43.65888977";"39.62753296";"Уч-Дере";"";"";"";"halt";"532947"
"532951";"1";"0";"483413884";"43.67935181";"39.60020447";"Горный Воздух";"";"";"";"halt";"532951"
"533013";"1";"0";"760711696";"43.71580887";"39.5663414";"Лесная";"";"";"";"halt";"533013"
"533028";"1";"0";"483413881";"43.72969055";"39.54650497";"Вардане";"";"";"";"halt";"533028"
"533032";"1";"0";"483413883";"43.74783707";"39.5222702";"Совхоз";"";"";"";"halt";"533032"
"533047";"1";"0";"2462074951";"43.69924164";"39.58729935";"Лоо";"";"";"";"station";"533047"
"533117";"1";"0";"483413885";"43.76104355";"39.50513458";"Якорная Щель";"";"";"";"station";"533117"
"533121";"1";"0";"483413880";"43.78388977";"39.46826935";"Лазурный Берег";"";"";"";"halt";"533121"
"533136";"1";"0";"483413879";"43.79724884";"39.4562645";"Головинка";"";"";"";"halt";"533136"
"533140";"1";"0";"483413878";"43.84093475";"39.41329956";"Чемитоквадже";"";"";"";"station";"533140"
"533155";"1";"0";"483413882";"43.85622025";"39.39968491";"ВВС";"Вва";"";"";"halt";""
"533162";"1";"0";"483413877";"43.86434555";"39.38999176";"Волконка";"";"";"";"halt";"533162"
"533174";"1";"0";"483413876";"43.88213348";"39.36652374";"Солоники";"";"";"";"halt";"533174"
"533206";"1";"0";"290718886";"43.91487122";"39.32072067";"Лазаревская";"";"";"";"station";"533206"
"533210";"1";"0";"493613106";"43.94057083";"39.29729843";"Мамедова Щель";"";"";"";"halt";"533210"
"533225";"1";"0";"493613107";"43.95560074";"39.26756668";"Аше";"";"";"";"halt";"533225"
"533239";"1";"0";"772657599";"43.96651459";"39.25476837";"Водопадный";"";"";"";"station";"533239"
"533244";"1";"0";"5297822903";"43.97670746";"39.24070358";"Голубая Дача";"Голубева Дача";"";"";"halt";""
"533259";"1";"0";"5297822915";"43.98242188";"39.2252655";"Смена";"";"";"";"halt";"533259"
"533263";"1";"0";"290722967";"43.99198532";"39.21142578";"Дружба";"";"";"";"halt";"533263"
"533278";"1";"0";"955082362";"43.99914551";"39.19507217";"Макопсе";"";"";"";"halt";"533278"
"533282";"1";"0";"640286529";"44.0081749";"39.17886353";"Спутник";"";"";"";"halt";"533282"
"533305";"1";"0";"1029787841";"44.03122711";"39.14398193";"Шепси";"";"";"";"station";""
"533314";"1";"0";"346998849";"44.01929474";"39.15843964";"Магри";"Марги";"";"";"halt";"533314"
"533329";"1";"0";"947055600";"44.04971313";"39.12551498";"Дедеркой";"";"";"";"halt";"533329"
"533333";"1";"0";"3717525833";"44.05871964";"39.1152916";"Южный";"";"";"";"halt";"533333"
"533348";"1";"0";"493613113";"44.06388092";"39.10827637";"Гизель-Дере";"";"";"";"halt";"533348"
"533352";"1";"0";"947055405";"44.07500839";"39.09742355";"Весна";"";"";"";"halt";"533352"
"533367";"1";"0";"8108071598";"44.09746552";"39.08338165";"Туапсе-Пассажирская";"";"";"";"station";""
"533403";"1";"0";"947055569";"44.10890198";"39.09585953";"Туапсе-Сортировочная";"";"";"";"station";"533403"
"533704";"1";"0";"279731812";"44.14284897";"39.17665482";"Греческий";"";"";"";"station";"533704"
"533719";"1";"0";"7320343244";"44.16583633";"39.20189667";"Кирпичное";"";"";"";"halt";"533719"
"533723";"1";"0";"346999810";"44.15697861";"39.18100357";"Цыпка";"";"";"";"halt";"533723"
"533808";"1";"0";"7320343262";"44.18583298";"39.24227142";"Кривенковская";"";"";"";"station";"533808"
"533812";"1";"0";"340057757";"44.25382233";"39.24961853";"Индюк";"";"";"";"station";"533812"
"533827";"1";"0";"340057760";"44.28097916";"39.27701569";"Гойтх";"";"";"";"station";"533827"
"533831";"1";"0";"1876795265";"44.30512238";"39.29636765";"Шаумян";"";"";"";"halt";""
"533846";"1";"0";"279731990";"44.22658539";"39.24232864";"1860 км";"";"";"";"halt";""
"533850";"1";"0";"950744291";"44.2490921";"39.24116898";"1744 км";"";"";"";"halt";""
"533901";"1";"0";"340057771";"44.32040787";"39.33659744";"Пшиш";"";"";"";"station";"533901"
"533916";"1";"0";"340057774";"44.36738586";"39.34156036";"Навагинская";"";"";"";"station";"533916"
"533935";"1";"0";"339849484";"44.38035202";"39.36385345";"1831 км";"";"";"";"halt";""
"533943";"1";"0";"3717519366";"44.37825012";"39.39630127";"Шубинка";"";"";"";"halt";""
"534001";"1";"0";"3717480840";"44.40530396";"39.41008377";"Куринский";"";"";"";"station";"534001"
"534016";"1";"0";"1595821420";"44.43648529";"39.47673798";"Хадыженская";"";"";"";"station";""
"534020";"1";"0";"346627595";"44.45840454";"39.51593781";"1811 км";"";"";"";"halt";""
"534035";"1";"0";"1876795257";"44.41385269";"39.43197632";"1820 км";"";"";"";"halt";""
"534105";"1";"0";"1876795247";"44.48693085";"39.4861908";"Кабардинская";"";"";"";"station";""
"534115";"1";"0";"1876795261";"44.54896545";"39.53817749";"Николенково";"";"";"";"station";""
"534124";"1";"0";"3717514383";"44.55561829";"39.55507278";"1794 км";"";"";"";"halt";""
"534143";"1";"0";"3717513087";"44.521492";"39.47671509";"1802 км";"";"";"";"halt";""
"534209";"1";"0";"1334652462";"44.61079788";"39.62225723";"Тверская";"";"";"";"station";""
"534317";"1";"0";"2758028243";"44.69307327";"39.72337723";"1771 км";"";"";"";"halt";""
"534321";"1";"0";"1835750091";"44.71839142";"39.78166199";"Пшехская";"";"";"";"station";""
"534336";"1";"0";"1263213599";"44.67568588";"39.67926407";"Комсомольская";"";"";"";"station";"534336"
"534425";"1";"0";"296915149";"44.57833099";"39.70261383";"Ерик";"";"";"";"station";""
"534500";"1";"0";"2017017973";"44.47415924";"39.72534943";"Апшеронская";"";"";"";"station";""
"534603";"1";"0";"346230537";"44.75273132";"39.89408493";"Белореченская";"";"";"";"station";"534603"
"534618";"1";"0";"1399431080";"44.80517197";"39.95907593";"Гончарка";"";"";"";"station";""
"534622";"1";"0";"3420113749";"44.72365952";"39.94436646";"Лесная Долина";"";"";"";"halt";""
"534707";"1";"0";"359004966";"44.68883514";"39.98439026";"Ханская";"";"";"";"station";"534707"
"534800";"1";"0";"359005322";"44.62282181";"40.10822296";"Майкоп";"";"";"";"station";"534800"
"534904";"1";"0";"1879018021";"44.50410461";"40.15228653";"Тульская";"";"";"";"station";""
"534919";"1";"0";"1849686284";"44.45999908";"40.17747498";"Шунтук";"";"";"";"halt";""
"534923";"1";"0";"1849686278";"44.49335098";"40.15960312";"Цветочная";"";"";"";"halt";""
"534938";"1";"0";"1849686283";"44.46897507";"40.17332077";"ВИР";"";"";"";"halt";""
"535004";"1";"0";"1399433437";"44.40758133";"40.18533707";"Абадзехская";"";"";"";"halt";""
"535023";"1";"0";"1849686281";"44.36181259";"40.19316101";"Дачи";"";"";"";"halt";"535023"
"535057";"1";"0";"1836515092";"44.34674454";"40.20209885";"Лесная сказка";"";"";"";"halt";""
"535108";"1";"0";"1138833737";"44.29206848";"40.1843338";"Хаджох";"";"";"";"station";""
"535201";"1";"0";"1399430952";"44.8451767";"40.09741211";"Гиагинская";"";"";"";"station";""
"535216";"1";"0";"2277191167";"44.88854599";"40.22716904";"Назаровский";"";"";"";"halt";""
"535235";"1";"0";"3420114827";"44.87840652";"40.19482803";"Прогресс";"";"";"";"halt";""
"535305";"1";"0";"1399428744";"44.90287018";"40.35950851";"Дондуковская";"";"";"";"station";""
"535409";"1";"0";"2009117886";"44.89483261";"40.4924469";"Кошехабль";"";"";"";"station";""
"535413";"1";"0";"2009117899";"44.90037918";"40.42044449";"Чехрак";"";"";"";"halt";""
"535502";"1";"0";"1457631093";"44.90991974";"40.59166718";"Курганная";"";"";"";"station";""
"535517";"1";"0";"1835750095";"44.94171906";"40.7873764";"Чамлык";"";"";"";"halt";""
"535630";"1";"0";"1125012430";"44.77027893";"40.6751709";"Родниковская";"";"";"";"halt";""
"535706";"1";"0";"2129608739";"44.64621353";"40.73880005";"Лабинская";"";"";"";"station";""
"535803";"1";"0";"2222328275";"44.41392517";"40.77999115";"Мостовская";"";"";"";"station";""
"535907";"1";"0";"3828632988";"44.21888733";"40.85145187";"Шедок";"";"";"";"station";"535907"
"536007";"1";"0";"1835733646";"44.951828";"40.84641266";"Андреедмитриевка";"";"";"";"station";""
"536011";"1";"0";"1835741608";"44.97196198";"40.95406723";"Кара-Джалга";"";"";"";"station";"536011"
"536204";"1";"0";"3621335923";"44.20567703";"43.36133194";"Виноградная";"";"";"";"station";"536204"
"536219";"1";"0";"3715595645";"44.18958664";"43.41587448";"1863 км";"";"";"";"halt";"536219"
"536223";"1";"0";"3715597329";"44.19747925";"43.39226151";"1861 км";"";"";"";"halt";""
"536308";"1";"0";"866374283";"44.16772842";"43.4785614";"Георгиевск";"";"";"";"station";"536308"
"536312";"1";"0";"3715593239";"44.13596344";"43.50481796";"Теплая Речка";"";"";"";"halt";"536312"
"536327";"1";"0";"1847459853";"44.09409332";"43.55107117";"Этока";"";"";"";"halt";""
"536331";"1";"0";"3778360589";"44.11131668";"43.42407227";"Незлобная";"";"";"";"halt";"536331"
"536505";"1";"0";"3715613668";"44.23279953";"43.66217422";"Михайловская";"";"";"";"station";"536505"
"536516";"1";"0";"3715614867";"44.19510651";"43.57817459";"Обильный";"";"";"";"halt";"536516"
"536609";"1";"0";"3715615344";"44.28209686";"43.72795105";"Кума";"";"";"";"station";"536609"
"536702";"1";"0";"1524944532";"44.41331482";"43.852108";"Зеленокумск";"";"";"";"station";""
"536717";"1";"0";"3715617530";"44.49451447";"43.93823242";"Нины";"";"";"";"halt";"536717"
"536806";"1";"1";"365075279";"44.57095718";"44.01122665";"Маслов Кут";"";"";"";"station";""
"536901";"1";"0";"3715595014";"44.62418747";"44.02342987";"Плаксейка";"";"";"";"station";"536901"
"537007";"1";"0";"2014319263";"44.78606796";"44.14623642";"Будённовск";"";"";"";"station";""
"537103";"1";"0";"8335529488";"44.89122009";"44.01117706";"Новая Жизнь";"";"";"";"station";""
"537207";"1";"0";"3643929225";"44.02409363";"43.57828522";"Зольский";"";"";"";"station";"537207"
"537300";"1";"0";"1401210142";"43.95706177";"43.64556885";"Аполлонская";"";"";"";"station";"537300"
"537419";"1";"0";"6363707675";"43.79850769";"43.94353867";"1925 км";"";"";"";"halt";"537419"
"537423";"1";"0";"2488600647";"43.8427887";"43.83893967";"Солдатская";"";"";"";"station";"537423"
"537508";"1";"0";"3797035784";"43.79202271";"43.95866013";"Шарданово";"";"";"";"station";"537508"
"537601";"1";"0";"3790072208";"43.74934769";"44.05331421";"Прохладная";"";"";"";"station";"537601"
"537616";"1";"0";"3718702256";"43.7808876";"44.14126205";"Приближний";"";"";"";"halt";"537616"
"537620";"1";"0";"6363707676";"43.77824783";"44.23411942";"Екатериноградский";"";"";"";"halt";"537620"
"537635";"1";"0";"3777092647";"43.75979233";"44.08416748";"4 км";"";"";"";"halt";"537635"
"537645";"1";"0";"6363691407";"43.77404022";"44.12060165";"7 км";"";"";"";"halt";"537645"
"537705";"1";"0";"782957767";"43.6218605";"44.06648636";"Котляревская";"";"";"";"station";"537705"
"537711";"1";"0";"3426616985";"43.68682098";"44.08206558";"Баксан";"";"";"";"halt";"537711"
"537724";"1";"0";"3427264516";"43.60966873";"44.06620789";"1957 км";"";"";"";"halt";"537724"
"537739";"1";"0";"3055021386";"43.55513382";"44.10199738";"Арик";"";"";"";"halt";""
"537743";"1";"0";"785454786";"43.64683151";"44.07424927";"Пришиб";"";"";"";"halt";"537743"
"537809";"1";"0";"6761740694";"43.56310272";"43.85841751";"Докшукино";"";"";"";"station";"537809"
"537813";"1";"0";"3426625025";"43.61247635";"43.98006058";"Кабардинка";"";"";"";"halt";"537813"
"537828";"1";"0";"6716840224";"43.53937531";"43.77846527";"Урвань";"";"";"";"halt";"537828"
"537832";"1";"0";"3426631517";"43.53092957";"43.73036575";"Нартан";"";"";"";"halt";"537832"
"537847";"1";"0";"6716840223";"43.54176712";"43.76434708";"28 км";"";"";"";"halt";"537847"
"537851";"1";"0";"3426634555";"43.50084686";"43.65268707";"38 км";"";"";"";"halt";"537851"
"537866";"1";"0";"3787722434";"43.54208374";"43.79601288";"25 км";"";"";"";"halt";"537866"
"537902";"1";"0";"5890523571";"43.49121475";"43.61604691";"Нальчик";"";"";"";"station";"537902"
"538002";"1";"0";"2195413128";"43.48142624";"44.13156128";"Муртазово";"";"";"";"station";"538002"
"538017";"1";"0";"3427272174";"43.41033936";"44.18263245";"Урухский";"";"";"";"halt";"538017"
"538106";"1";"0";"3427269328";"43.34622192";"44.20576096";"Эльхотово";"";"";"";"station";"538106"
"538110";"1";"0";"3427285388";"43.32873154";"44.21608353";"1989 км";"";"";"";"halt";""
"538202";"1";"0";"603366525";"43.26726151";"44.29289627";"Дарг-Кох";"";"";"";"station";"538202"
"538407";"1";"0";"2943222738";"43.04896927";"44.21239471";"Алагир";"";"";"";"station";"538407"
"538500";"1";"0";"1839652576";"43.19515228";"44.5423851";"Беслан";"";"";"";"station";"538500"
"538515";"1";"0";"3427298921";"43.17700577";"44.54859924";"Заводская";"";"";"";"halt";"538515"
"538521";"1";"0";"3858463465";"43.1590004";"44.57170105";"6 км";"";"";"";"halt";"538521"
"538534";"1";"0";"3062691511";"43.14109421";"44.59478378";"Опытная";"";"";"";"halt";""
"538549";"1";"0";"3427304058";"43.10768509";"44.62350082";"Селекционная";"";"";"";"halt";"538549"
"538604";"1";"0";"1839652577";"43.10163498";"44.63499069";"Колонка";"";"";"";"station";""
"538619";"1";"0";"3427308318";"43.08481979";"44.65267181";"Садон";"";"";"";"halt";"538619"
"538623";"1";"0";"3427317202";"43.05944061";"44.67944336";"Индустриальная";"";"";"";"halt";"538623"
"538638";"1";"0";"3427311846";"43.07304001";"44.66687775";"18 км";"";"";"";"halt";""
"538642";"1";"0";"2554176825";"43.04409027";"44.68231964";"22 км";"";"";"";"halt";""
"538708";"1";"0";"3991184636";"43.03786087";"44.68815613";"Владикавказ";"";"";"";"station";"538708"
"539132";"1";"0";"3718702273";"43.76381302";"44.34285355";"Черноярская";"";"";"";"station";"539132"
"539202";"1";"0";"3999413605";"43.75268936";"44.55427551";"Луковский";"";"";"";"station";"539202"
"539306";"1";"0";"1835028082";"43.7519989";"44.64471436";"Моздок";"";"";"";"station";"539306"
"539408";"1";"0";"3744012100";"43.75204849";"44.75770569";"Осетиновский";"";"";"";"halt";"539408"
"539414";"1";"0";"3744012102";"43.741539";"44.85927582";"Стодеревская";"";"";"";"station";"539414"
"539503";"1";"0";"1835028081";"43.7244072";"45.12223053";"Ищёрская";"";"";"";"station";"539503"
"539607";"1";"0";"1835028076";"43.69576645";"45.24530792";"Алпатово";"";"";"";"station";"539607"
"539700";"1";"0";"1835028075";"43.67393112";"45.3586235";"Наурская";"";"";"";"station";"539700"
"539804";"1";"0";"1835029066";"43.60147476";"45.57612991";"Терек";"";"";"";"station";""
"540002";"1";"0";"1325717891";"43.30826187";"45.68574524";"Грозный";"";"";"";"station";""
"540303";"1";"0";"1211384626";"43.22941971";"44.76931381";"Назрань";"";"";"";"station";""
"540322";"1";"0";"1839655549";"43.18889999";"44.71946335";"Консервный";"";"";"";"station";""
"540407";"1";"0";"1813489004";"43.28526306";"44.84821701";"Плиево";"";"";"";"station";""
"540500";"1";"0";"1211384488";"43.32277679";"44.90969086";"Карабулакский";"";"";"";"halt";""
"540604";"1";"0";"1813489005";"43.33247757";"45.03909683";"Слепцовская";"";"";"";"station";""
"540619";"1";"0";"1211384192";"43.32984543";"45.15774536";"Серноводск-Кавказский";"Серноводск";"";"";"station";""
"540708";"2";"0";"1839690098";"43.29740524";"45.31025314";"Самашкинская";"";"";"";"station";""
"540727";"2";"0";"1839690098";"43.29740524";"45.31025314";"Самашкинская";"";"";"";"station";""
"540801";"1";"0";"1839678500";"43.25733185";"45.52771759";"Ермоловский";"";"";"";"station";""
"540905";"1";"0";"1839675740";"43.28786469";"45.62785721";"Алды";"";"";"";"station";""
"541306";"1";"0";"1839663968";"43.30731583";"45.76902771";"Ханкала";"";"";"";"station";""
"541405";"1";"0";"1835022626";"43.30144501";"45.88345337";"Аргун";"";"";"";"station";"541405"
"541429";"1";"0";"1839660111";"43.32301712";"45.98424911";"Джалка";"";"";"";"station";""
"541503";"1";"0";"1829641156";"45.82439804";"47.00247955";"Яндыки";"";"";"";"station";""
"541607";"1";"0";"1945931624";"46.25865555";"47.41565323";"Линейная";"";"";"";"station";""
"541611";"1";"0";"1945931625";"46.30056381";"47.59368896";"Разъезд №2";"";"";"";"station";"541611"
"541626";"1";"0";"2449342476";"46.33730698";"47.76676178";"Ильменный";"";"";"";"station";""
"541630";"1";"0";"760850306";"46.19885635";"47.2975769";"№ 3";"";"";"";"station";"541630"
"541658";"1";"0";"1945931623";"46.1355629";"47.17664719";"Басинская";"";"";"";"station";""
"541700";"1";"0";"1829629691";"45.9350853";"47.04901123";"Зензели";"";"";"";"station";""
"541724";"1";"0";"2449483860";"45.69064331";"46.94996262";"Олейниково";"";"";"";"station";"541724"
"541734";"1";"0";"2449585758";"45.55290222";"46.89612198";"Разъезд №8";"";"";"";"station";"541734"
"541804";"1";"0";"4074554110";"45.44146729";"46.85284042";"Улан-Холл";"";"";"";"station";"541804"
"541819";"1";"0";"305466203";"45.33337784";"46.81073761";"Разъезд №9";"";"";"";"station";"541819"
"541823";"1";"0";"2449523842";"45.21255875";"46.76411819";"Белое Озеро";"";"";"";"station";"541823"
"541838";"1";"0";"2449532789";"45.08000183";"46.71310043";"Разъезд №11";"";"";"";"station";"541838"
"541908";"1";"0";"4074554089";"44.95243454";"46.6644516";"Артезиан";"";"";"";"station";"541908"
"541927";"1";"0";"1825594535";"44.67406082";"46.6054306";"Кутан";"";"";"";"station";"541927"
"541931";"1";"0";"1826428885";"44.53056717";"46.5877037";"Разъезд № 14";"";"";"";"halt";"541931"
"542008";"1";"0";"6464232789";"44.3866539";"46.59509277";"Кочубей";"";"";"";"station";"542008"
"542027";"1";"0";"1825594530";"44.24058914";"46.63034439";"Разъезд № 15";"";"";"";"station";"542027"
"542046";"1";"0";"3335265674";"44.09775925";"46.66485214";"Кара-Баглы";"";"";"";"station";"542046"
"542205";"1";"0";"2013008123";"43.84985733";"46.70014572";"Кизляр";"";"";"";"station";"542205"
